timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,race|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|race|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-23 01:54:58.956383,1,True,Adult Dataset,No Bias Mitigation,DecisionTreeClassifier,DecisionTreeClassifier,"['race', 'sex']",0.12031,0.03886,0.16793,0.04713,0.17626,0.07906,0.25372,0.58096,2.94133,0.72129,0.12222,0.08982,0.0393042824577728,0.0099178982030506,1.3715183760740972,0.5430725906205944,0.839705204974666,0.70859,0.53574,0.61016,0.0401716497557979,0.0401716497557978,1.8254901217284123,0.2418217937132044,0.19302,0.13825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:54:58.318035,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,DecisionTreeClassifier,"['race', 'sex']",0.01004,0.00543,0.00895,0.01477,0.1051,0.06491,0.55016,0.68779,0.81764,0.45393,0.0,0.0,0.023436550584006,0.008143841761728,0.5975394781983248,0.3742687730248992,0.8278826961461692,0.65635,0.55607,0.60206,0.0240413479104222,0.0240413479104223,1.0491526886105715,0.1862630843007586,0.10826,0.06436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:21.666867,1,True,Compas Dataset,No Bias Mitigation,LogisticRegression,KNearestNeighbours,"['sex', 'race']",0.20512,0.14431,0.145,0.101,0.23809,0.16972,1.41449,0.76869,0.29303,0.30091,0.11482,0.03271,0.0381535994002815,0.0382131644591275,0.34676807805004,0.2630627451684711,0.7077244258872651,0.73043,0.78486,0.75666,0.057090929694344,0.057090929694344,0.5200338941187705,1.2945255224062164,0.21756,0.30998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:21.481321,1,True,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,KNearestNeighbours,"['sex', 'race']",0.07283,0.17589,0.04943,0.13553,0.11998,0.20177,1.20154,0.7317,0.16774,0.36667,0.0,0.0,0.0192264387504122,0.0454292534173636,0.1836050488798405,0.3123804050642318,0.7077244258872651,0.73146,0.78245,0.7561,0.0493363338626391,0.0493363338626391,0.4344381135826968,0.9336287337779288,0.18063,0.22161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:21.060229,1,True,Adult Dataset,No Bias Mitigation,LogisticRegression,KNearestNeighbours,"['race', 'sex']",0.15323,0.07922,0.23859,0.12474,0.16157,0.08837,0.19495,0.44546,4.1294,1.24486,0.10487,0.039,0.0361246586419455,0.0112200925011048,1.6349881437549658,0.8086442315997902,0.8275756179947796,0.71429,0.44415,0.54772,0.0387396085010529,0.0387396085010528,2.3533399930306804,0.2188119201640792,0.25596,0.17094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:20.205735,1,True,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,KNearestNeighbours,"['race', 'sex']",0.01667,0.03408,0.01796,0.03807,0.08624,0.07113,0.53718,0.57619,0.86157,0.73553,0.0,0.0,0.019281188653177,0.0090314357643356,0.6214222542726432,0.5513153394703871,0.8192845079072624,0.67285,0.45003,0.53933,0.0220229443910134,0.0220229443910133,1.096482918821999,0.1496354854127371,0.11538,0.04539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:17.068052,1,True,Compas Dataset,No Bias Mitigation,LogisticRegression,DecisionTreeClassifier,"['sex', 'race']",0.20512,0.14431,0.145,0.101,0.23809,0.16972,1.41449,0.76869,0.29303,0.30091,0.11482,0.03271,0.0381535994002815,0.0382131644591275,0.34676807805004,0.2630627451684711,0.7077244258872651,0.73043,0.78486,0.75666,0.057090929694344,0.057090929694344,0.5200338941187705,1.2945255224062164,0.21756,0.30998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:16.880759,1,True,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeClassifier,"['sex', 'race']",0.07192,0.1789,0.06259,0.13553,0.1252,0.20503,1.21217,0.72663,0.17504,0.37621,0.0,0.0,0.0200632551868817,0.0461629206055877,0.1924156785619954,0.3193359543782256,0.7118997912317327,0.73643,0.78245,0.75874,0.0491866948123676,0.0491866948123676,0.4633609164587098,1.0419201727527407,0.20502,0.23785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:16.591199,1,True,Adult Dataset,No Bias Mitigation,LogisticRegression,DecisionTreeClassifier,"['race', 'sex']",0.15323,0.07922,0.23859,0.12474,0.16157,0.08837,0.19495,0.44546,4.1294,1.24486,0.10487,0.039,0.0361246586419455,0.0112200925011048,1.6349881437549658,0.8086442315997902,0.8275756179947796,0.71429,0.44415,0.54772,0.0387396085010529,0.0387396085010528,2.3533399930306804,0.2188119201640792,0.25596,0.17094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:53:15.734415,1,True,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeClassifier,"['race', 'sex']",0.01187,0.03403,0.02228,0.04327,0.07717,0.06844,0.58991,0.60289,0.69517,0.65867,0.0,0.0,0.017254369127316,0.0086899156369612,0.5277826463145144,0.5060163592325603,0.8198986642100414,0.66951,0.46179,0.54658,0.0199330637523804,0.0199330637523804,0.9740143012268828,0.1416148025076785,0.10577,0.04265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:52:30.194611,1,True,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeClassifier,"['race', 'sex']",0.02291,0.02549,0.02662,0.03945,0.09894,0.05598,0.50383,0.68021,0.98478,0.47014,0.0,0.0,0.0218270423920845,0.0069684061939072,0.6855079523842936,0.3853597304967888,0.8146783356364194,0.67893,0.46241,0.55013,0.0227408981067026,0.0227408981067026,0.993194170982676,0.1506920272400793,0.05585,0.02813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
